Aop:10	Event:51	occurrence	CL	CL:0000051	Binding of antagonist	VT	VT:0000051	Binding of antagonist	process
Aop:10	Event:52	disrupted	MESH	MESH:0000052	Inhibition	HP	HP:0000052	Inhibition	process
Aop:10	Event:53	morphological change	UBERON	UBERON:0000053	Decreased	GO	GO:0000053	Decreased	process
Aop:10	Event:54	increased	PR	PR:0000054	Reduced levels of BD	MP	MP:0000054	Reduced levels of BD	process
Aop:10	Event:55	decreased	CHEBI	CHEBI:0000055	Increase	VT	VT:0000055	Increase	process
Aop:10	Event:56	occurrence	CL	CL:0000056	Neuroinflammation	HP	HP:0000056	Neuroinflammation	process
Aop:10	Event:57	disrupted	MESH	MESH:0000057	N/A	GO	GO:0000057	N/A	process
Aop:10	Event:58	morphological change	UBERON	UBERON:0000058	Impairment	MP	MP:0000058	Impairment	process
Aop:11	Event:59	occurrence	CL	CL:0000059	Binding of antagonist	VT	VT:0000059	Binding of antagonist	process
Aop:11	Event:60	disrupted	MESH	MESH:0000060	Decreased	HP	HP:0000060	Decreased	process
Aop:11	Event:61	morphological change	UBERON	UBERON:0000061	Inhibition	GO	GO:0000061	Inhibition	process
Aop:11	Event:62	increased	PR	PR:0000062	Reduced levels of BD	MP	MP:0000062	Reduced levels of BD	process
Aop:11	Event:63	decreased	CHEBI	CHEBI:0000063	Aberrant	VT	VT:0000063	Aberrant	process
Aop:11	Event:64	occurrence	CL	CL:0000064	Decrease of synaptog	HP	HP:0000064	Decrease of synaptog	process
Aop:11	Event:65	disrupted	MESH	MESH:0000065	Decrease of neuronal	GO	GO:0000065	Decrease of neuronal	process
Aop:11	Event:66	morphological change	UBERON	UBERON:0000066	Reduced	MP	MP:0000066	Reduced	process
Aop:11	Event:67	increased	PR	PR:0000067	Increase	VT	VT:0000067	Increase	process
Aop:11	Event:68	decreased	CHEBI	CHEBI:0000068	Impairment	HP	HP:0000068	Impairment	process
Aop:12	Event:69	occurrence	CL	CL:0000069	Activation	VT	VT:0000069	Activation	process
Aop:12	Event:70	disrupted	MESH	MESH:0000070	Inhibition	HP	HP:0000070	Inhibition	process
Aop:12	Event:71	morphological change	UBERON	UBERON:0000071	Suppression	GO	GO:0000071	Suppression	process
Aop:12	Event:72	increased	PR	PR:0000072	Decreased	MP	MP:0000072	Decreased	process
Aop:12	Event:73	decreased	CHEBI	CHEBI:0000073	Induction	VT	VT:0000073	Induction	process
Aop:12	Event:74	occurrence	CL	CL:0000074	Suppression	HP	HP:0000074	Suppression	process
Aop:12	Event:75	disrupted	MESH	MESH:0000075	Increased	GO	GO:0000075	Increased	process
Aop:13	Event:76	occurrence	CL	CL:0000076	Alkylation	VT	VT:0000076	Alkylation	process
Aop:13	Event:77	disrupted	MESH	MESH:0000077	Inadequate DNA repai	HP	HP:0000077	Inadequate DNA repai	process
Aop:13	Event:78	morphological change	UBERON	UBERON:0000078	Increase	GO	GO:0000078	Increase	process
Aop:13	Event:79	increased	PR	PR:0000079	Increase	MP	MP:0000079	Increase	process
Aop:14	Event:80	occurrence	CL	CL:0000080	Acetylcholinesterase	VT	VT:0000080	Acetylcholinesterase	process
Aop:14	Event:81	disrupted	MESH	MESH:0000081	Acetylcholine accumu	HP	HP:0000081	Acetylcholine accumu	process
Aop:14	Event:82	morphological change	UBERON	UBERON:0000082	Increased Cholinergi	GO	GO:0000082	Increased Cholinergi	process
Aop:14	Event:83	increased	PR	PR:0000083	Respiratory distress	MP	MP:0000083	Respiratory distress	process
Aop:14	Event:84	decreased	CHEBI	CHEBI:0000084	Dysregulation of hea	VT	VT:0000084	Dysregulation of hea	process
Aop:14	Event:85	occurrence	CL	CL:0000085	Increased Mortality	HP	HP:0000085	Increased Mortality	process
Aop:14	Event:86	disrupted	MESH	MESH:0000086	Decrease	GO	GO:0000086	Decrease	process
Aop:15	Event:87	occurrence	CL	CL:0000087	Binding	VT	VT:0000087	Binding	process
Aop:15	Event:88	disrupted	MESH	MESH:0000088	Decreased protection	HP	HP:0000088	Decreased protection	process
Aop:15	Event:89	morphological change	UBERON	UBERON:0000089	Oxidative Stress	GO	GO:0000089	Oxidative Stress	process
Aop:15	Event:90	increased	PR	PR:0000090	Glutamate dyshomeost	MP	MP:0000090	Glutamate dyshomeost	process
Aop:15	Event:91	decreased	CHEBI	CHEBI:0000091	Increase	VT	VT:0000091	Increase	process
Aop:15	Event:92	occurrence	CL	CL:0000092	Neuroinflammation	HP	HP:0000092	Neuroinflammation	process
Aop:15	Event:93	disrupted	MESH	MESH:0000093	Tissue resident cell	GO	GO:0000093	Tissue resident cell	process
Aop:15	Event:94	morphological change	UBERON	UBERON:0000094	Increased Pro-inflam	MP	MP:0000094	Increased Pro-inflam	process
Aop:15	Event:95	increased	PR	PR:0000095	Decrease of neuronal	VT	VT:0000095	Decrease of neuronal	process
Aop:15	Event:96	decreased	CHEBI	CHEBI:0000096	Impairment	HP	HP:0000096	Impairment	process
Aop:16	Event:97	occurrence	CL	CL:0000097	Activation	VT	VT:0000097	Activation	process
Aop:16	Event:98	disrupted	MESH	MESH:0000098	Decrease	HP	HP:0000098	Decrease	process
Aop:16	Event:99	morphological change	UBERON	UBERON:0000099	Reduction	GO	GO:0000099	Reduction	process
Aop:16	Event:100	increased	PR	PR:0000100	Reduction	MP	MP:0000100	Reduction	process
Aop:16	Event:101	decreased	CHEBI	CHEBI:0000101	Decrease	VT	VT:0000101	Decrease	process
Aop:16	Event:102	occurrence	CL	CL:0000102	Decrease	HP	HP:0000102	Decrease	process
Aop:16	Event:103	disrupted	MESH	MESH:0000103	decreased	GO	GO:0000103	decreased	process
Aop:16	Event:104	morphological change	UBERON	UBERON:0000104	Malformation	MP	MP:0000104	Malformation	process
Aop:17	Event:105	occurrence	CL	CL:0000105	Antagonism	VT	VT:0000105	Antagonism	process
Aop:17	Event:106	disrupted	MESH	MESH:0000106	Alteration	HP	HP:0000106	Alteration	process
Aop:17	Event:107	morphological change	UBERON	UBERON:0000107	Feminisation or incomplete development	GO	GO:0000107	Feminisation or incomplete development	process
Aop:17	Event:108	increased	PR	PR:0000108	Altered	MP	MP:0000108	Altered	process
Aop:17	Event:109	decreased	CHEBI	CHEBI:0000109	N/A	VT	VT:0000109	N/A	process
Aop:18	Event:110	occurrence	CL	CL:0000110	Activation	VT	VT:0000110	Activation	process
Aop:18	Event:111	disrupted	MESH	MESH:0000111	dimerization	HP	HP:0000111	dimerization	process
Aop:18	Event:112	morphological change	UBERON	UBERON:0000112	Increase	GO	GO:0000112	Increase	process
Aop:18	Event:113	increased	PR	PR:0000113	Altered	MP	MP:0000113	Altered	process
Aop:18	Event:114	decreased	CHEBI	CHEBI:0000114	Increase	VT	VT:0000114	Increase	process
Aop:19	Event:115	occurrence	CL	CL:0000115	Agonism	VT	VT:0000115	Agonism	process
Aop:19	Event:116	disrupted	MESH	MESH:0000116	Reduction	HP	HP:0000116	Reduction	process
Aop:19	Event:117	morphological change	UBERON	UBERON:0000117	Reduction	GO	GO:0000117	Reduction	process
Aop:19	Event:118	increased	PR	PR:0000118	Reduction	MP	MP:0000118	Reduction	process
Aop:19	Event:119	decreased	CHEBI	CHEBI:0000119	Reduction	VT	VT:0000119	Reduction	process
Aop:19	Event:120	occurrence	CL	CL:0000120	Reduction	HP	HP:0000120	Reduction	process
Aop:19	Event:121	disrupted	MESH	MESH:0000121	Reduction	GO	GO:0000121	Reduction	process
Aop:19	Event:122	morphological change	UBERON	UBERON:0000122	Reduction	MP	MP:0000122	Reduction	process
Aop:19	Event:123	increased	PR	PR:0000123	Reduction	VT	VT:0000123	Reduction	process
Aop:19	Event:124	decreased	CHEBI	CHEBI:0000124	Decrease	HP	HP:0000124	Decrease	process
Aop:20	Event:125	occurrence	CL	CL:0000125	Inhibition	VT	VT:0000125	Inhibition	process
Aop:20	Event:126	disrupted	MESH	MESH:0000126	Reduction	HP	HP:0000126	Reduction	process
Aop:20	Event:127	morphological change	UBERON	UBERON:0000127	Reduction	GO	GO:0000127	Reduction	process
Aop:20	Event:128	increased	PR	PR:0000128	Reduction	MP	MP:0000128	Reduction	process
Aop:20	Event:129	decreased	CHEBI	CHEBI:0000129	Reduction	VT	VT:0000129	Reduction	process
Aop:20	Event:130	occurrence	CL	CL:0000130	Reduction	HP	HP:0000130	Reduction	process
Aop:20	Event:131	disrupted	MESH	MESH:0000131	Reduction	GO	GO:0000131	Reduction	process
Aop:20	Event:132	morphological change	UBERON	UBERON:0000132	Decrease	MP	MP:0000132	Decrease	process
Aop:21	Event:133	occurrence	CL	CL:0000133	Inhibition	VT	VT:0000133	Inhibition	process
Aop:21	Event:134	disrupted	MESH	MESH:0000134	Increase	HP	HP:0000134	Increase	process
Aop:21	Event:135	morphological change	UBERON	UBERON:0000135	Disruption	GO	GO:0000135	Disruption	process
Aop:21	Event:136	increased	PR	PR:0000136	Decrease	MP	MP:0000136	Decrease	process
Aop:21	Event:137	decreased	CHEBI	CHEBI:0000137	Increase	VT	VT:0000137	Increase	process
Aop:21	Event:138	occurrence	CL	CL:0000138	Decreased	HP	HP:0000138	Decreased	process
Aop:21	Event:139	disrupted	MESH	MESH:0000139	Decreased	GO	GO:0000139	Decreased	process
Aop:21	Event:140	morphological change	UBERON	UBERON:0000140	Oxidative Stress	MP	MP:0000140	Oxidative Stress	process
Aop:22	Event:141	occurrence	CL	CL:0000141	Inhibition	VT	VT:0000141	Inhibition	process
Aop:22	Event:142	disrupted	MESH	MESH:0000142	Activation of specific nuclear receptors	HP	HP:0000142	Activation of specific nuclear receptors	process
Aop:22	Event:143	morphological change	UBERON	UBERON:0000143	Bile accumulation	GO	GO:0000143	Bile accumulation	process
Aop:22	Event:144	increased	PR	PR:0000144	Release	MP	MP:0000144	Release	process
Aop:22	Event:145	decreased	CHEBI	CHEBI:0000145	Increase	VT	VT:0000145	Increase	process
Aop:22	Event:146	occurrence	CL	CL:0000146	Increase	HP	HP:0000146	Increase	process
Aop:22	Event:147	disrupted	MESH	MESH:0000147	Peptide Oxidation	GO	GO:0000147	Peptide Oxidation	process
Aop:22	Event:148	morphological change	UBERON	UBERON:0000148	Cholestasis	MP	MP:0000148	Cholestasis	process
Aop:23	Event:149	occurrence	CL	CL:0000149	Inhibition	VT	VT:0000149	Inhibition	process
Aop:23	Event:150	disrupted	MESH	MESH:0000150	Reduction	HP	HP:0000150	Reduction	process
Aop:23	Event:151	morphological change	UBERON	UBERON:0000151	Reduction	GO	GO:0000151	Reduction	process
Aop:23	Event:152	increased	PR	PR:0000152	Reduction	MP	MP:0000152	Reduction	process
Aop:23	Event:153	decreased	CHEBI	CHEBI:0000153	N/A	VT	VT:0000153	N/A	process
Aop:23	Event:154	occurrence	CL	CL:0000154	N/A	HP	HP:0000154	N/A	process
Aop:24	Event:155	occurrence	CL	CL:0000155	Agonism	VT	VT:0000155	Agonism	process
Aop:24	Event:156	disrupted	MESH	MESH:0000156	Reduction	HP	HP:0000156	Reduction	process
Aop:24	Event:157	morphological change	UBERON	UBERON:0000157	Increase	GO	GO:0000157	Increase	process
Aop:24	Event:158	increased	PR	PR:0000158	Increase	MP	MP:0000158	Increase	process
Aop:24	Event:159	decreased	CHEBI	CHEBI:0000159	Increase	VT	VT:0000159	Increase	process
Aop:24	Event:160	occurrence	CL	CL:0000160	Decrease	HP	HP:0000160	Decrease	process
Aop:24	Event:161	disrupted	MESH	MESH:0000161	Altered	GO	GO:0000161	Altered	process
Aop:24	Event:162	morphological change	UBERON	UBERON:0000162	Altered	MP	MP:0000162	Altered	process
Aop:24	Event:163	increased	PR	PR:0000163	Impaired development of	VT	VT:0000163	Impaired development of	process
Aop:25	Event:164	occurrence	CL	CL:0000164	Antagonism	VT	VT:0000164	Antagonism	process
Aop:25	Event:165	disrupted	MESH	MESH:0000165	Reduction	HP	HP:0000165	Reduction	process
Aop:25	Event:166	morphological change	UBERON	UBERON:0000166	Reduction	GO	GO:0000166	Reduction	process
Aop:25	Event:167	increased	PR	PR:0000167	Reduction	MP	MP:0000167	Reduction	process
Aop:25	Event:168	decreased	CHEBI	CHEBI:0000168	Reduction	VT	VT:0000168	Reduction	process
Aop:25	Event:169	occurrence	CL	CL:0000169	Decrease	HP	HP:0000169	Decrease	process
Aop:26	Event:170	occurrence	CL	CL:0000170	N/A	VT	VT:0000170	N/A	process
Aop:26	Event:171	disrupted	MESH	MESH:0000171	Altered regulation	HP	HP:0000171	Altered regulation	process
Aop:26	Event:172	morphological change	UBERON	UBERON:0000172	Oxidative Stress	GO	GO:0000172	Oxidative Stress	process
Aop:26	Event:173	increased	PR	PR:0000173	Damaging	MP	MP:0000173	Damaging	process
Aop:26	Event:174	decreased	CHEBI	CHEBI:0000174	Formation	VT	VT:0000174	Formation	process
Aop:26	Event:175	occurrence	CL	CL:0000175	Down Regulation	HP	HP:0000175	Down Regulation	process
Aop:26	Event:176	disrupted	MESH	MESH:0000176	Increase	GO	GO:0000176	Increase	process
Aop:26	Event:177	morphological change	UBERON	UBERON:0000177	Increase	MP	MP:0000177	Increase	process
Aop:26	Event:178	increased	PR	PR:0000178	N/A	VT	VT:0000178	N/A	process
Aop:26	Event:179	decreased	CHEBI	CHEBI:0000179	N/A	HP	HP:0000179	N/A	process
Aop:27	Event:180	occurrence	CL	CL:0000180	Production	VT	VT:0000180	Production	process
Aop:27	Event:181	disrupted	MESH	MESH:0000181	Induction	HP	HP:0000181	Induction	process
Aop:27	Event:182	morphological change	UBERON	UBERON:0000182	Inhibition	GO	GO:0000182	Inhibition	process
Aop:27	Event:183	increased	PR	PR:0000183	Induction	MP	MP:0000183	Induction	process
Aop:27	Event:184	decreased	CHEBI	CHEBI:0000184	Induction	VT	VT:0000184	Induction	process
Aop:27	Event:185	occurrence	CL	CL:0000185	Formation	HP	HP:0000185	Formation	process
Aop:28	Event:186	occurrence	CL	CL:0000186	Activation	VT	VT:0000186	Activation	process
Aop:28	Event:187	disrupted	MESH	MESH:0000187	N/A	HP	HP:0000187	N/A	process
Aop:28	Event:188	morphological change	UBERON	UBERON:0000188	Increased	GO	GO:0000188	Increased	process
Aop:29	Event:189	occurrence	CL	CL:0000189	Activation	VT	VT:0000189	Activation	process
Aop:29	Event:190	disrupted	MESH	MESH:0000190	peroxisome prolifera	HP	HP:0000190	peroxisome prolifera	process
Aop:29	Event:191	morphological change	UBERON	UBERON:0000191	Up Regulation	GO	GO:0000191	Up Regulation	process
Aop:29	Event:192	increased	PR	PR:0000192	Increase	MP	MP:0000192	Increase	process
Aop:29	Event:193	decreased	CHEBI	CHEBI:0000193	Activation	VT	VT:0000193	Activation	process
Aop:29	Event:194	occurrence	CL	CL:0000194	Activation	HP	HP:0000194	Activation	process
Aop:29	Event:195	disrupted	MESH	MESH:0000195	Activation	GO	GO:0000195	Activation	process
Aop:29	Event:196	morphological change	UBERON	UBERON:0000196	Activation	MP	MP:0000196	Activation	process
Aop:29	Event:197	increased	PR	PR:0000197	Synthesis	VT	VT:0000197	Synthesis	process
Aop:29	Event:198	decreased	CHEBI	CHEBI:0000198	Accumulation	HP	HP:0000198	Accumulation	process
Aop:29	Event:199	occurrence	CL	CL:0000199	Mitochondrial dysfun	GO	GO:0000199	Mitochondrial dysfun	process
Aop:29	Event:200	disrupted	MESH	MESH:0000200	N/A	MP	MP:0000200	N/A	process
Aop:30	Event:201	occurrence	CL	CL:0000201	Accumulation	VT	VT:0000201	Accumulation	process
Aop:30	Event:202	disrupted	MESH	MESH:0000202	Disruption	HP	HP:0000202	Disruption	process
Aop:31	Event:203	occurrence	CL	CL:0000203	Decreased	VT	VT:0000203	Decreased	process
Aop:31	Event:204	disrupted	MESH	MESH:0000204	Decreased	HP	HP:0000204	Decreased	process
Aop:31	Event:205	morphological change	UBERON	UBERON:0000205	Decreased	GO	GO:0000205	Decreased	process
Aop:31	Event:206	increased	PR	PR:0000206	Accumulation	MP	MP:0000206	Accumulation	process
Aop:31	Event:207	decreased	CHEBI	CHEBI:0000207	Decreased	VT	VT:0000207	Decreased	process
Aop:31	Event:208	occurrence	CL	CL:0000208	Decrease	HP	HP:0000208	Decrease	process
Aop:31	Event:209	disrupted	MESH	MESH:0000209	Decreased	GO	GO:0000209	Decreased	process
Aop:31	Event:210	morphological change	UBERON	UBERON:0000210	Increased	MP	MP:0000210	Increased	process
Aop:32	Event:211	occurrence	CL	CL:0000211	Activation	VT	VT:0000211	Activation	process
Aop:32	Event:212	disrupted	MESH	MESH:0000212	Increase	HP	HP:0000212	Increase	process
Aop:32	Event:213	morphological change	UBERON	UBERON:0000213	Increase	GO	GO:0000213	Increase	process
Aop:32	Event:214	increased	PR	PR:0000214	Increase	MP	MP:0000214	Increase	process
Aop:32	Event:215	decreased	CHEBI	CHEBI:0000215	Increase	VT	VT:0000215	Increase	process
Aop:33	Event:216	occurrence	CL	CL:0000216	Alkylation	VT	VT:0000216	Alkylation	process
Aop:33	Event:217	disrupted	MESH	MESH:0000217	Increase	HP	HP:0000217	Increase	process
Aop:33	Event:218	morphological change	UBERON	UBERON:0000218	Tissue resident cell	GO	GO:0000218	Tissue resident cell	process
Aop:33	Event:219	increased	PR	PR:0000219	Increased Pro-inflam	MP	MP:0000219	Increased Pro-inflam	process
Aop:33	Event:220	decreased	CHEBI	CHEBI:0000220	Activation	VT	VT:0000220	Activation	process
Aop:33	Event:221	occurrence	CL	CL:0000221	Accumulation	HP	HP:0000221	Accumulation	process
Aop:33	Event:222	disrupted	MESH	MESH:0000222	N/A	GO	GO:0000222	N/A	process
Aop:34	Event:223	occurrence	CL	CL:0000223	Covalent Binding	VT	VT:0000223	Covalent Binding	process
Aop:34	Event:224	disrupted	MESH	MESH:0000224	Increased	HP	HP:0000224	Increased	process
Aop:34	Event:225	morphological change	UBERON	UBERON:0000225	Activation	GO	GO:0000225	Activation	process
Aop:34	Event:226	increased	PR	PR:0000226	Activation/Proliferation	MP	MP:0000226	Activation/Proliferation	process
Aop:34	Event:227	decreased	CHEBI	CHEBI:0000227	Increase	VT	VT:0000227	Increase	process
Aop:35	Event:228	occurrence	CL	CL:0000228	Covalent Binding	VT	VT:0000228	Covalent Binding	process
Aop:35	Event:229	disrupted	MESH	MESH:0000229	Activation	HP	HP:0000229	Activation	process
Aop:35	Event:230	morphological change	UBERON	UBERON:0000230	Activation	GO	GO:0000230	Activation	process
Aop:35	Event:231	increased	PR	PR:0000231	Activation/Proliferation	MP	MP:0000231	Activation/Proliferation	process
Aop:35	Event:232	decreased	CHEBI	CHEBI:0000232	sensitisation	VT	VT:0000232	sensitisation	process
Aop:36	Event:233	occurrence	CL	CL:0000233	Activation	VT	VT:0000233	Activation	process
Aop:36	Event:234	disrupted	MESH	MESH:0000234	N/A	HP	HP:0000234	N/A	process
Aop:36	Event:235	morphological change	UBERON	UBERON:0000235	Changes/Inhibition	GO	GO:0000235	Changes/Inhibition	process
Aop:36	Event:236	increased	PR	PR:0000236	Alterations	MP	MP:0000236	Alterations	process
Aop:36	Event:237	decreased	CHEBI	CHEBI:0000237	Formation	VT	VT:0000237	Formation	process
Aop:37	Event:238	occurrence	CL	CL:0000238	Thyroperoxidase	VT	VT:0000238	Thyroperoxidase	process
Aop:37	Event:239	disrupted	MESH	MESH:0000239	Thyroid hormone synthesis	HP	HP:0000239	Thyroid hormone synthesis	process
Aop:37	Event:240	morphological change	UBERON	UBERON:0000240	Thyroxine (T4) in serum	GO	GO:0000240	Thyroxine (T4) in serum	process
Aop:37	Event:241	increased	PR	PR:0000241	Thyroxine (T4) in neuronal tissue	MP	MP:0000241	Thyroxine (T4) in neuronal tissue	process
Aop:37	Event:242	decreased	CHEBI	CHEBI:0000242	Hippocampal gene expression	VT	VT:0000242	Hippocampal gene expression	process
Aop:37	Event:243	occurrence	CL	CL:0000243	Hippocampal anatomy	HP	HP:0000243	Hippocampal anatomy	process
Aop:37	Event:244	disrupted	MESH	MESH:0000244	Hippocampal Physiology	GO	GO:0000244	Hippocampal Physiology	process
Aop:37	Event:245	morphological change	UBERON	UBERON:0000245	Cognitive function	MP	MP:0000245	Cognitive function	process
Aop:38	Event:246	occurrence	CL	CL:0000246	Inhibition	VT	VT:0000246	Inhibition	process
Aop:38	Event:247	disrupted	MESH	MESH:0000247	Reduction	HP	HP:0000247	Reduction	process
Aop:38	Event:248	morphological change	UBERON	UBERON:0000248	Impairment	GO	GO:0000248	Impairment	process
Aop:38	Event:249	increased	PR	PR:0000249	Insufficiency	MP	MP:0000249	Insufficiency	process
Aop:38	Event:250	decreased	CHEBI	CHEBI:0000250	Increased	VT	VT:0000250	Increased	process
Aop:39	Event:313	increased				MESH	D012130	Respiratory Hypersensitivity
Aop:39	Event:398	increased				GO	GO:0001775	cell activation
Aop:39	Event:398	increased				GO	GO:0002396	MHC protein complex assembly
Aop:39	Event:272	increased	CL	CL:0000084	T cell	GO	GO:0042110	T cell activation
Aop:39	Event:272	increased	CL	CL:0000813	memory T cell	GO	GO:0008283	cell proliferation
Aop:39	Event:396	increased	CHEBI	CHEBI:59739	electrophilic reagant	GO	GO:0005515	protein binding
Aop:39	Event:1496	increased	FMA	FMA:84050	Cytokine	GO	GO:0002534	cytokine production involved in inflammatory response
Aop:39	Event:1496	increased	FMA	FMA:241981	Chemokine	GO	GO:0090195	chemokine secretion
Aop:39	Event:1496	increased				GO	GO:0006956	complement activation
Aop:39	Event:1496	increased	FMA	FMA:86578	Interleukin			
Aop:40	Event:396	increased	CHEBI	CHEBI:59739	electrophilic reagant	GO	GO:0005515	protein binding
Aop:40	Event:826	increased				GO	GO:0032980	keratinocyte activation
